Feature.ID	sample_id	abundance	coupon_id	site	catridge_id	substrate	experiment_type	cartridge_volume	level	Sample Type	Volume Sampled (mL or g)	Date Deployed	Date Sampled	Taxon	Confidence	domain	phylum	class	order	family	genus	species
3d981f13c884df4b3e1dac807f2ba2d0	1.DeMMO1.steri2.12Dec2019	0.010533411982809472	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	10.DeMMO1.tube1.12Dec2019	0.06109378950029493	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	11.DeMMO1.tube2.12Dec2019	0.01474677677593326	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	12.DeMMO1.tube3.12Dec2019	0.012640094379371365	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	13.DeMMO1.tube4.12Dec2019	0.031600235948428416	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	14.DeMMO1.tube5.12Dec2019	0.02528018875874273	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	15.DeMMO1.tube6.12Dec2019	0.016853459172495155	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	16.DeMMO1.tube7.12Dec2019	0.016853459172495155	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3d981f13c884df4b3e1dac807f2ba2d0	17.DeMMO1.tube8.12Dec2019	0.01474677677593326	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Latescibacterota; c__Latescibacteria; o__Latescibacterales; f__Latescibacteraceae; g__Latescibacteraceae; s__uncultured_bacterium	0.9494188020883481	Bacteria	Latescibacterota	Latescibacteria	 Latescibacterales	Latescibacteraceae	Latescibacteraceae	uncultured_bacterium
3dad961306c09161d691a1deac7f67e2	13.DeMMO1.tube4.12Dec2019	0.01896014156905705	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV; s__uncultured_bacterium	0.9983821911692129	Bacteria	Elusimicrobiota	Elusimicrobia	 Lineage_IV	Lineage_IV	Lineage_IV	uncultured_bacterium
3db5c32ba91d176f9a91369af781702d	17.DeMMO1.tube8.12Dec2019	0.016853459172495155	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria	0.9996316895185293	Bacteria	NA	NA	NA	NA	NA	NA
3dd7ac08d161e3aed6f58171a1f07ef2	13.DeMMO1.tube4.12Dec2019	0.012640094379371365	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema; s__uncultured_bacterium	0.9475815656376686	Bacteria	Spirochaetota	Brevinematia	 Brevinematales	Brevinemataceae	Brevinema	uncultured_bacterium
3df335211071787e4154e09a69e4c55d	16.DeMMO1.tube7.12Dec2019	0.01474677677593326	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9995302630857478	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
3e2c1ee40aa810a95c7d47a752b8d964	7.DeMMO1.steri2.10June2019	0.05056037751748546	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeales; g__Candidatus_Iainarchaeum	0.9610269716439047	Archaea	Iainarchaeota	Iainarchaeia	 Iainarchaeales	Iainarchaeales	Candidatus_Iainarchaeum	NA
3e2c1ee40aa810a95c7d47a752b8d964	1.DeMMO1.steri2.12Dec2019	0.08005393106935198	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeales; g__Candidatus_Iainarchaeum	0.9610269716439047	Archaea	Iainarchaeota	Iainarchaeia	 Iainarchaeales	Iainarchaeales	Candidatus_Iainarchaeum	NA
3e2c1ee40aa810a95c7d47a752b8d964	12.DeMMO1.tube3.12Dec2019	0.008426729586247577	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeales; g__Candidatus_Iainarchaeum	0.9610269716439047	Archaea	Iainarchaeota	Iainarchaeia	 Iainarchaeales	Iainarchaeales	Candidatus_Iainarchaeum	NA
3e2c1ee40aa810a95c7d47a752b8d964	13.DeMMO1.tube4.12Dec2019	0.0379202831381141	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Archaea; p__Iainarchaeota; c__Iainarchaeia; o__Iainarchaeales; f__Iainarchaeales; g__Candidatus_Iainarchaeum	0.9610269716439047	Archaea	Iainarchaeota	Iainarchaeia	 Iainarchaeales	Iainarchaeales	Candidatus_Iainarchaeum	NA
3e48693f3259b1052c39bf89506b4a3d	17.DeMMO1.tube8.12Dec2019	0.010533411982809472	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_13; f__Subgroup_13; g__Subgroup_13; s__uncultured_bacterium	0.9809826968117665	Bacteria	Acidobacteriota	Acidobacteriae	 Subgroup_13	Subgroup_13	Subgroup_13	uncultured_bacterium
3e4b54a624b7ef73db6fd75373738c35	30.DeMMO3.Tube21.9Dec2019	0.01896014156905705	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Shapirobacteria; f__Candidatus_Shapirobacteria; g__Candidatus_Shapirobacteria; s__uncultured_bacterium	0.7828679281167126	Bacteria	Patescibacteria	Microgenomatia	 Candidatus_Shapirobacteria	Candidatus_Shapirobacteria	Candidatus_Shapirobacteria	uncultured_bacterium
3e511e151a5744dcb0de5d68d9f92778	7.DeMMO1.steri2.10June2019	0.01474677677593326	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9991265016376296	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
3e511e151a5744dcb0de5d68d9f92778	1.DeMMO1.steri2.12Dec2019	0.01896014156905705	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9991265016376296	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
3e5e9618023e73a171e0b23f4120d585	9.DeMMO3.steri.11June2019	0.012640094379371365	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	22.DeMMO3.Tube13.9Dec2019	4.506193646245892	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	23.DeMMO3.Tube14.9Dec2019	1.7759332603016769	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	24.DeMMO3.Tube15.9Dec2019	1.976068087975057	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	25.DeMMO3.Tube16.9Dec2019	1.8243869554226004	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	26.DeMMO3.Tube17.9Dec2019	5.0328642453863655	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	27.DeMMO3.Tube18.9Dec2019	1.792786719474172	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	28.DeMMO3.Tube19.9Dec2019	1.1481419061262326	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	29.DeMMO3.Tube20.9Dec2019	1.3208898626443077	D3T20rep	D3	20	Yates	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	30.DeMMO3.Tube21.9Dec2019	2.0413752422684754	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e5e9618023e73a171e0b23f4120d585	31.DeMMO3.Tube22.9Dec2019	1.8286003202157244	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__alpha_proteobacterium	0.9910236043681133	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhodospirillales	uncultured	uncultured	alpha_proteobacterium
3e621e418a42f6b70f8c1bd6bb191ff3	10.DeMMO1.tube1.12Dec2019	0.10744080222465661	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	11.DeMMO1.tube2.12Dec2019	0.1453610853627707	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	12.DeMMO1.tube3.12Dec2019	0.3454959130361507	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	13.DeMMO1.tube4.12Dec2019	0.13693435577652313	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	14.DeMMO1.tube5.12Dec2019	0.16010786213870395	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	15.DeMMO1.tube6.12Dec2019	0.0379202831381141	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	16.DeMMO1.tube7.12Dec2019	0.3370691834499031	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	17.DeMMO1.tube8.12Dec2019	0.05266705991404736	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	18.DeMMO1.tube9.12Dec2019	0.08426729586247578	D1T9cont	D1	9	sand	exp	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e621e418a42f6b70f8c1bd6bb191ff3	19.DeMMO1.tube10.12Dec2019	0.08637397825903767	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae; g__Sideroxydans	0.9858797897993122	Bacteria	Proteobacteria	Gammaproteobacteria	 Burkholderiales	Gallionellaceae	Sideroxydans	NA
3e6d265478ddadee060c014e51ca3da2	7.DeMMO1.steri2.10June2019	0.5098171399679784	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	0.8561497480876736	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
3e6d265478ddadee060c014e51ca3da2	1.DeMMO1.steri2.12Dec2019	0.3476025954327126	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	0.8561497480876736	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
3e6d265478ddadee060c014e51ca3da2	23.DeMMO3.Tube14.9Dec2019	0.016853459172495155	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	0.8561497480876736	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
3e6d265478ddadee060c014e51ca3da2	31.DeMMO3.Tube22.9Dec2019	0.01474677677593326	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	0.8561497480876736	Bacteria	Proteobacteria	Alphaproteobacteria	 Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
3e9ff8789e438ba039d9fbb9bc8577dc	7.DeMMO1.steri2.10June2019	0.05898710710373304	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	1.DeMMO1.steri2.12Dec2019	0.09901407263840903	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	10.DeMMO1.tube1.12Dec2019	0.5372040111232831	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	11.DeMMO1.tube2.12Dec2019	0.5919777534338924	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	12.DeMMO1.tube3.12Dec2019	0.20645487486306563	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	13.DeMMO1.tube4.12Dec2019	1.2492626611612034	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	14.DeMMO1.tube5.12Dec2019	0.15800117974214206	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	15.DeMMO1.tube6.12Dec2019	0.21909496924243702	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	16.DeMMO1.tube7.12Dec2019	0.17485463891463723	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	17.DeMMO1.tube8.12Dec2019	0.6930985084688632	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	18.DeMMO1.tube9.12Dec2019	0.0758405662762282	D1T9cont	D1	9	sand	exp	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
3e9ff8789e438ba039d9fbb9bc8577dc	19.DeMMO1.tube10.12Dec2019	0.0379202831381141	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.7457033480399508	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_archaeon
